Id,Category
2998,1
2999,0
3000,0
3001,1
3002,0
3003,1
3004,1
3005,1
3006,0
3007,0
3008,0
3009,1
3010,1
3011,1
3012,0
3013,0
3014,1
3015,1
3016,0
3017,0
3018,0
3019,1
3020,0
3021,0
3022,0
3023,1
3024,0
3025,1
3026,0
3027,0
3028,1
3029,1
3030,1
3031,1
3032,1
3033,0
3034,1
3035,0
3036,1
3037,0
3038,1
3039,0
3040,0
3041,0
3042,0
3043,0
3044,0
3045,1
3046,0
3047,0
3048,1
3049,1
3050,1
3051,0
3052,1
3053,1
3054,0
3055,0
3056,0
3057,0
3058,0
3059,1
3060,0
3061,1
3062,0
3063,0
3064,0
3065,1
3066,1
3067,1
3068,1
3069,0
3070,0
3071,1
3072,1
3073,0
3074,1
3075,0
3076,1
3077,1
3078,1
3079,0
3080,0
3081,1
3082,0
3083,1
3084,0
3085,1
3086,0
3087,0
3088,0
3089,0
3090,0
3091,1
3092,0
3093,1
3094,1
3095,0
3096,0
3097,1
3098,0
3099,0
3100,0
3101,1
3102,0
3103,0
3104,1
3105,1
3106,1
3107,0
3108,0
3109,0
3110,1
3111,1
3112,0
3113,1
3114,0
3115,0
3116,1
3117,1
3118,1
3119,0
3120,0
3121,0
3122,1
3123,0
3124,0
3125,1
3126,1
3127,0
3128,0
3129,0
3130,0
3131,1
3132,1
3133,0
3134,1
3135,1
3136,1
3137,1
3138,1
3139,1
3140,0
3141,0
3142,0
3143,0
3144,1
3145,1
3146,1
3147,0
3148,1
3149,0
3150,1
3151,1
3152,1
3153,0
3154,1
3155,0
3156,1
3157,0
3158,0
3159,1
3160,1
3161,0
3162,1
3163,1
3164,1
3165,0
3166,1
3167,1
3168,0
3169,0
3170,0
3171,0
3172,1
3173,1
3174,0
3175,1
3176,0
3177,0
3178,0
3179,1
3180,1
3181,0
3182,1
3183,0
3184,0
3185,1
3186,1
3187,1
3188,0
3189,1
3190,0
3191,1
3192,0
3193,0
3194,0
3195,1
3196,1
3197,0
3198,0
3199,1
3200,0
3201,0
3202,0
3203,1
3204,0
3205,1
3206,1
3207,0
3208,1
3209,0
3210,0
3211,0
3212,0
3213,0
3214,1
3215,1
3216,0
3217,0
3218,0
3219,1
3220,0
3221,1
3222,1
3223,0
3224,0
3225,0
3226,0
3227,1
3228,0
3229,0
3230,0
3231,1
3232,1
3233,1
3234,0
3235,0
3236,1
3237,0
3238,0
3239,1
3240,0
3241,0
3242,0
3243,1
3244,0
3245,0
3246,0
3247,1
3248,0
3249,1
3250,0
3251,1
3252,0
3253,0
3254,0
3255,1
3256,0
3257,1
3258,1
3259,1
3260,1
3261,1
3262,0
3263,1
3264,1
3265,0
3266,0
3267,0
3268,1
3269,0
3270,0
3271,1
3272,1
3273,1
3274,0
3275,0
3276,1
3277,1
3278,0
3279,0
3280,0
3281,0
3282,1
3283,1
3284,0
3285,1
3286,0
3287,0
3288,0
3289,1
3290,1
3291,0
3292,1
3293,0
3294,1
3295,1
3296,0
3297,1
3298,0
3299,1
3300,0
3301,0
3302,0
3303,0
3304,1
3305,0
3306,0
3307,0
3308,1
3309,0
3310,0
3311,0
3312,1
3313,0
3314,0
3315,0
3316,1
3317,1
3318,0
3319,1
3320,0
3321,0
3322,0
3323,1
3324,0
3325,1
3326,0
3327,0
3328,0
3329,1
3330,0
3331,1
3332,0
3333,1
3334,0
3335,0
3336,0
3337,1
3338,0
3339,0
3340,0
3341,1
3342,1
3343,1
3344,0
3345,0
3346,0
3347,0
3348,0
3349,1
3350,1
3351,1
3352,1
3353,1
3354,1
3355,1
3356,1
3357,1
3358,1
3359,0
3360,0
3361,0
3362,0
3363,1
3364,0
3365,0
3366,1
3367,0
3368,0
3369,1
3370,0
3371,0
3372,1
3373,0
3374,0
3375,0
3376,0
3377,0
3378,0
3379,0
3380,0
3381,1
3382,1
3383,0
3384,1
3385,1
3386,0
3387,1
3388,1
3389,1
3390,0
3391,0
3392,0
3393,0
3394,1
3395,1
3396,0
3397,1
3398,1
3399,1
3400,0
3401,1
3402,1
3403,1
3404,1
3405,0
3406,1
3407,0
3408,1
3409,0
3410,0
3411,1
3412,1
3413,0
3414,0
3415,0
3416,1
3417,0
3418,1
3419,1
3420,1
3421,0
3422,1
3423,1
3424,0
3425,0
3426,1
3427,1
3428,1
3429,1
3430,0
3431,0
3432,0
3433,0
3434,0
3435,1
3436,0
3437,0
3438,1
3439,0
3440,0
3441,1
3442,1
3443,0
3444,0
3445,1
3446,0
3447,0
3448,1
3449,1
3450,1
3451,0
3452,0
3453,1
3454,0
3455,0
3456,1
3457,1
3458,0
3459,1
3460,0
3461,1
3462,1
3463,0
3464,1
3465,1
3466,0
3467,0
3468,1
3469,0
3470,1
3471,1
3472,0
3473,1
3474,1
3475,1
3476,0
3477,0
3478,0
3479,0
3480,1
3481,0
3482,0
3483,0
3484,0
3485,0
3486,0
3487,1
3488,0
3489,1
3490,1
3491,1
3492,0
3493,0
3494,1
3495,0
3496,0
3497,0
3498,0
3499,0
3500,1
3501,0
3502,1
3503,1
3504,1
3505,1
3506,0
3507,1
3508,0
3509,1
3510,1
3511,1
3512,1
3513,0
3514,0
3515,0
3516,0
3517,0
3518,0
3519,0
3520,0
3521,0
3522,0
3523,0
3524,1
3525,1
3526,0
3527,1
3528,0
3529,0
3530,1
3531,0
3532,1
3533,0
3534,1
3535,0
3536,0
3537,1
3538,0
3539,0
3540,0
3541,1
3542,0
3543,0
3544,1
3545,0
3546,0
3547,0
3548,1
3549,1
3550,1
3551,1
3552,1
3553,1
3554,0
3555,0
3556,0
3557,1
3558,0
3559,0
3560,1
3561,0
3562,0
3563,0
3564,0
3565,0
3566,1
3567,0
3568,0
3569,0
3570,1
3571,0
3572,1
3573,0
3574,0
3575,0
3576,1
3577,1
3578,1
3579,0
3580,0
3581,1
3582,0
3583,1
3584,1
3585,0
3586,0
3587,0
3588,0
3589,0
3590,0
3591,0
3592,0
3593,1
3594,1
3595,1
3596,1
3597,0
3598,0
3599,0
3600,1
3601,0
3602,0
3603,1
3604,1
3605,1
3606,0
3607,1
3608,0
3609,0
3610,1
3611,0
3612,1
3613,1
3614,1
3615,1
3616,0
3617,0
3618,0
3619,0
3620,1
3621,1
3622,1
3623,1
3624,0
3625,1
3626,0
3627,1
3628,0
3629,0
3630,1
3631,1
3632,0
3633,1
3634,0
3635,0
3636,1
3637,1
3638,0
3639,1
3640,0
3641,0
3642,0
3643,1
3644,1
3645,0
3646,0
3647,1
3648,1
3649,1
3650,0
3651,1
3652,0
3653,0
3654,1
3655,1
3656,1
3657,1
3658,0
3659,1
3660,1
3661,0
3662,1
3663,0
3664,1
3665,1
3666,0
3667,0
3668,0
3669,0
3670,0
3671,1
3672,1
3673,0
3674,1
3675,1
3676,1
3677,1
3678,1
3679,0
3680,0
3681,1
3682,0
3683,1
3684,1
3685,0
3686,1
3687,0
3688,0
3689,1
3690,1
3691,1
3692,1
3693,1
3694,0
3695,1
3696,0
3697,0
3698,0
3699,1
3700,0
3701,0
3702,0
3703,1
3704,1
3705,0
3706,0
3707,0
3708,1
3709,1
3710,0
3711,0
3712,0
3713,0
3714,1
3715,0
3716,1
3717,1
3718,0
3719,0
3720,1
3721,1
3722,0
3723,0
3724,1
3725,0
3726,1
3727,1
3728,0
3729,0
3730,0
3731,0
3732,0
3733,0
3734,0
3735,0
3736,0
3737,1
3738,0
3739,1
3740,1
3741,0
3742,0
3743,0
3744,1
3745,1
3746,1
3747,0
3748,0
3749,0
3750,1
3751,0
3752,0
3753,0
3754,1
3755,1
3756,0
3757,1
3758,1
3759,0
3760,0
3761,1
3762,0
3763,1
3764,1
3765,0
3766,1
3767,1
3768,1
3769,1
3770,0
3771,0
3772,0
3773,0
3774,0
3775,0
3776,1
3777,0
3778,0
3779,0
3780,0
3781,1
3782,0
3783,1
3784,1
3785,0
3786,1
3787,0
3788,1
3789,1
3790,1
3791,0
3792,0
3793,0
3794,0
3795,1
3796,1
3797,1
3798,1
3799,0
3800,1
3801,1
3802,1
3803,1
3804,1
3805,0
3806,1
3807,0
3808,0
3809,1
3810,0
3811,0
3812,0
3813,0
3814,0
3815,1
3816,0
3817,0
3818,0
3819,1
3820,1
3821,0
3822,1
3823,0
3824,0
3825,0
3826,1
3827,1
3828,1
3829,0
3830,1
3831,1
3832,0
3833,0
3834,0
3835,0
3836,1
3837,1
3838,0
3839,1
3840,1
3841,1
3842,1
3843,1
3844,1
3845,0
3846,1
3847,0
3848,0
3849,1
3850,0
3851,0
3852,1
3853,1
3854,0
3855,0
3856,0
3857,1
3858,0
3859,0
3860,1
3861,1
3862,1
3863,1
3864,1
3865,1
3866,1
3867,0
3868,0
3869,1
3870,0
3871,1
3872,1
3873,0
3874,0
3875,1
3876,1
3877,0
3878,1
3879,0
3880,0
3881,0
3882,1
3883,0
3884,1
3885,1
3886,1
3887,1
3888,0
3889,1
3890,0
3891,1
3892,0
3893,0
3894,1
3895,1
3896,0
3897,0
3898,1
3899,1
3900,0
3901,1
3902,1
3903,0
3904,1
3905,1
3906,1
3907,1
3908,0
3909,1
3910,1
3911,0
3912,0
3913,1
3914,0
3915,1
3916,1
3917,1
3918,0
3919,0
3920,1
3921,0
3922,0
3923,0
3924,0
3925,1
3926,1
3927,0
3928,1
3929,0
3930,1
3931,0
3932,1
3933,0
3934,1
3935,0
3936,1
3937,1
3938,0
3939,1
3940,0
3941,0
3942,1
3943,1
3944,0
3945,1
3946,0
3947,1
3948,0
3949,1
3950,0
3951,1
3952,0
3953,0
3954,0
3955,0
3956,1
3957,1
3958,1
3959,1
3960,0
3961,0
3962,0
3963,1
3964,0
3965,0
3966,0
3967,1
3968,1
3969,0
3970,0
3971,0
3972,0
3973,1
3974,1
3975,1
3976,1
3977,0
3978,0
3979,1
3980,0
3981,0
3982,1
3983,0
3984,1
3985,1
3986,0
3987,0
3988,1
3989,1
3990,1
3991,0
3992,1
3993,1
3994,1
3995,0
3996,1
3997,1
3998,1
3999,0
4000,0
4001,1
4002,0
4003,1
4004,0
4005,0
4006,0
4007,1
4008,0
4009,0
4010,0
4011,0
4012,0
4013,0
4014,0
4015,1
4016,1
4017,1
4018,0
4019,0
4020,0
4021,1
4022,0
4023,1
4024,0
4025,1
4026,1
4027,1
4028,1
4029,0
4030,0
4031,1
4032,1
4033,0
4034,0
4035,1
4036,0
4037,1
4038,1
4039,0
4040,1
4041,0
4042,1
4043,1
4044,0
4045,0
4046,0
4047,0
4048,0
4049,1
4050,0
4051,1
4052,0
4053,0
4054,0
4055,1
4056,0
4057,0
4058,1
4059,1
4060,0
4061,1
4062,0
4063,0
4064,0
4065,0
4066,1
4067,1
4068,0
4069,0
4070,0
4071,1
4072,0
4073,0
4074,1
4075,0
4076,1
4077,1
4078,1
4079,0
4080,0
4081,1
4082,1
4083,0
4084,0
4085,1
4086,0
4087,1
4088,1
4089,0
4090,0
4091,1
4092,0
4093,0
4094,0
4095,0
4096,0
4097,0
4098,0
4099,0
4100,0
4101,1
4102,0
4103,0
4104,0
4105,0
4106,1
4107,0
4108,0
4109,0
4110,0
4111,0
4112,1
4113,1
4114,0
4115,1
4116,0
4117,1
4118,0
4119,1
4120,0
4121,1
4122,0
4123,1
4124,1
4125,0
4126,1
4127,0
4128,1
4129,1
4130,0
4131,0
4132,0
4133,0
4134,0
4135,1
4136,0
4137,1
4138,1
4139,1
4140,0
4141,0
4142,1
4143,1
4144,0
4145,1
4146,0
4147,1
4148,1
4149,0
4150,1
4151,1
4152,0
4153,0
4154,0
4155,0
4156,1
4157,0
4158,1
4159,1
4160,0
4161,0
4162,1
4163,1
4164,1
4165,1
4166,1
4167,1
4168,0
4169,0
4170,1
4171,1
4172,0
4173,0
4174,0
4175,1
4176,1
4177,1
4178,0
4179,1
4180,1
4181,1
4182,1
4183,0
4184,1
4185,1
4186,0
4187,0
4188,1
4189,0
4190,0
4191,0
4192,0
4193,0
4194,0
4195,0
4196,1
4197,1
4198,1
4199,1
4200,1
4201,1
4202,1
4203,1
4204,1
4205,0
4206,1
4207,0
4208,1
4209,1
4210,1
4211,1
4212,1
4213,0
4214,0
4215,0
4216,0
4217,0
4218,1
4219,0
4220,1
4221,0
4222,1
4223,0
4224,0
4225,0
4226,1
4227,0
4228,1
4229,1
4230,0
4231,0
4232,1
4233,1
4234,0
4235,0
4236,0
4237,0
4238,0
4239,1
4240,0
4241,0
4242,1
4243,0
4244,0
4245,0
4246,1
4247,1
4248,0
4249,1
4250,0
4251,0
4252,1
4253,1
4254,1
4255,0
4256,0
4257,0
4258,1
4259,1
4260,1
4261,1
4262,1
4263,1
4264,1
4265,0
4266,0
4267,1
4268,0
4269,1
4270,0
4271,1
4272,0
4273,0
4274,1
4275,0
4276,1
4277,1
4278,0
4279,1
4280,0
4281,1
4282,0
4283,0
4284,1
4285,0
4286,0
4287,1
4288,1
4289,0
4290,1
4291,1
4292,0
4293,0
4294,0
4295,1
4296,1
4297,0
4298,0
4299,0
4300,1
4301,0
4302,1
4303,0
4304,1
4305,1
4306,0
4307,0
4308,0
4309,1
4310,1
4311,0
